#Sequence ID	name	method	country	date	latlon	latitude	longitude	locality	lat_lon
Dallas|20140616|USA|52	SRA Sample SRR3160438 52	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Dallas|20140616|USA|100	SRA Sample SRR3160438 100	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|1873	SRA Sample SRR1804611 120	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|759	SRA Sample SRR3160439 344	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2774	SRA Sample SRR1803358 109	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|687	SRA Sample SRR3160439 272	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|647	SRA Sample SRR3160439 232	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2429	SRA Sample SRR1805011 472	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|536	SRA Sample SRR3160439 121	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|868	SRA Sample SRR3160439 453	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1322	SRA Sample SRR3160439 907	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|141	SRA Sample SRR4408002 125	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|99	SRA Sample SRR4408002 83	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2007	SRA Sample SRR1805011 50	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|11	SRA Sample SRR341602 11	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2435	SRA Sample SRR1805011 478	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2310	SRA Sample SRR1805011 353	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2528	SRA Sample SRR1805011 571	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2686	SRA Sample SRR1803358 21	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2746	SRA Sample SRR1803358 81	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|274	SRA Sample SRR4408002 258	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1703	SRA Sample SRR3160439 1288	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1796	SRA Sample SRR1804611 43	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1987	SRA Sample SRR1805011 30	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2192	SRA Sample SRR1805011 235	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|767	SRA Sample SRR3160439 352	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|46	SRA Sample SRR4408002 30	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|95	SRA Sample SRR4408002 79	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|405	SRA Sample SRR346703 11	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1643	SRA Sample SRR3160439 1228	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|19	SRA Sample ERR589821 12	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Lanzhou_Shi|20120101|China|24	SRA Sample ERR589821 17	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1195	SRA Sample SRR3160439 780	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1916	SRA Sample SRR1804611 163	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1037	SRA Sample SRR3160439 622	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2342	SRA Sample SRR1805011 385	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|74	SRA Sample SRR3160438 74	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|997	SRA Sample SRR3160439 582	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|547	SRA Sample SRR3160439 132	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|818	SRA Sample SRR3160439 403	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|33	SRA Sample SRR1554402 33	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|603	SRA Sample SRR3160439 188	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1001	SRA Sample SRR3160439 586	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1476	SRA Sample SRR3160439 1061	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1673	SRA Sample SRR3160439 1258	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1171	SRA Sample SRR3160439 756	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1677	SRA Sample SRR3160439 1262	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|303	SRA Sample SRR4408002 287	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1410	SRA Sample SRR3160439 995	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1787	SRA Sample SRR1804611 34	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2620	SRA Sample SRR1805011 663	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|944	SRA Sample SRR3160439 529	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|981	SRA Sample SRR3160439 566	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|7	SRA Sample ERR1018206 7	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|403	SRA Sample SRR346703 9	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2596	SRA Sample SRR1805011 639	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2749	SRA Sample SRR1803358 84	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2512	SRA Sample SRR1805011 555	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1103	SRA Sample SRR3160439 688	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2598	SRA Sample SRR1805011 641	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|779	SRA Sample SRR3160439 364	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2086	SRA Sample SRR1805011 129	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|22	SRA Sample SRR1554402 22	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|511	SRA Sample SRR3160439 96	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|176	SRA Sample SRR4408002 160	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1307	SRA Sample SRR3160439 892	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1717	SRA Sample SRR3160439 1302	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|4	SRA Sample SRR3160438 4	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|1159	SRA Sample SRR3160439 744	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2400	SRA Sample SRR1805011 443	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1204	SRA Sample SRR3160439 789	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|449	SRA Sample SRR3160439 34	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1763	SRA Sample SRR1804611 10	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3043	SRA Sample SRR1803358 378	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2391	SRA Sample SRR1805011 434	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|18	SRA Sample SRR4408002 2	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|21	SRA Sample SRR4408002 5	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1813	SRA Sample SRR1804611 60	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1884	SRA Sample SRR1804611 131	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2855	SRA Sample SRR1803358 190	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2884	SRA Sample SRR1803358 219	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1658	SRA Sample SRR3160439 1243	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|545	SRA Sample SRR3160439 130	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|645	SRA Sample SRR3160439 230	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3038	SRA Sample SRR1803358 373	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1251	SRA Sample SRR3160439 836	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1693	SRA Sample SRR3160439 1278	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|516	SRA Sample SRR3160439 101	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2393	SRA Sample SRR1805011 436	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|658	SRA Sample SRR3160439 243	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1551	SRA Sample SRR3160439 1136	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|79	SRA Sample SRR4408002 63	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|406	SRA Sample SRR346703 12	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2444	SRA Sample SRR1805011 487	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1908	SRA Sample SRR1804611 155	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|213	SRA Sample SRR4408002 197	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|528	SRA Sample SRR3160439 113	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1846	SRA Sample SRR1804611 93	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1865	SRA Sample SRR1804611 112	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|969	SRA Sample SRR3160439 554	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2574	SRA Sample SRR1805011 617	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|785	SRA Sample SRR3160439 370	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|97	SRA Sample SRR4408002 81	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|660	SRA Sample SRR3160439 245	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1489	SRA Sample SRR3160439 1074	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1790	SRA Sample SRR1804611 37	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2073	SRA Sample SRR1805011 116	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3030	SRA Sample SRR1803358 365	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|209	SRA Sample SRR4408002 193	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1889	SRA Sample SRR1804611 136	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2569	SRA Sample SRR1805011 612	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|413	SRA Sample SRR346703 19	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|58	SRA Sample SRR4408002 42	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|116	SRA Sample SRR4408002 100	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2693	SRA Sample SRR1803358 28	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2001	SRA Sample SRR1805011 44	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|79	SRA Sample SRR3160438 79	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|230	SRA Sample SRR4408002 214	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|907	SRA Sample SRR3160439 492	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|20	SRA Sample SRR4408002 4	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2748	SRA Sample SRR1803358 83	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|616	SRA Sample SRR3160439 201	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2666	SRA Sample SRR1803358 1	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|27	SRA Sample SRR4408002 11	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|423	SRA Sample SRR3160439 8	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2865	SRA Sample SRR1803358 200	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2274	SRA Sample SRR1805011 317	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2920	SRA Sample SRR1803358 255	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2382	SRA Sample SRR1805011 425	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3000	SRA Sample SRR1803358 335	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2494	SRA Sample SRR1805011 537	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|91	SRA Sample SRR4408002 75	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|546	SRA Sample SRR3160439 131	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|996	SRA Sample SRR3160439 581	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2137	SRA Sample SRR1805011 180	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1779	SRA Sample SRR1804611 26	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2857	SRA Sample SRR1803358 192	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2418	SRA Sample SRR1805011 461	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2976	SRA Sample SRR1803358 311	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|27	SRA Sample SRR1554402 27	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|2775	SRA Sample SRR1803358 110	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2671	SRA Sample SRR1803358 6	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1156	SRA Sample SRR3160439 741	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1338	SRA Sample SRR3160439 923	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|950	SRA Sample SRR3160439 535	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1320	SRA Sample SRR3160439 905	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2469	SRA Sample SRR1805011 512	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1262	SRA Sample SRR3160439 847	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2157	SRA Sample SRR1805011 200	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2358	SRA Sample SRR1805011 401	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2436	SRA Sample SRR1805011 479	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2025	SRA Sample SRR1805011 68	haplotype called by gretel version 0.0.8							
