#Sequence ID	name	method	country	date	latlon	latitude	longitude	locality	lat_lon
Unknown|00000000|Unknown|4737	SRA Sample SRR061149 111	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4245	SRA Sample SRR1803358 183	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|348	SRA Sample SRR341602 348	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3130	SRA Sample SRR1805011 235	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2849	SRA Sample SRR1804611 108	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2437	SRA Sample SRR3160439 1105	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4292	SRA Sample SRR1803358 230	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2810	SRA Sample SRR1804611 69	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1079	SRA Sample SRR4408002 692	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3259	SRA Sample SRR1805011 364	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|865	SRA Sample SRR4408002 478	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1638	SRA Sample SRR3160439 306	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|223	SRA Sample ERR1018206 223	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1496	SRA Sample SRR3160439 164	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1611	SRA Sample SRR3160439 279	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|450	SRA Sample ERR589821 106	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2092	SRA Sample SRR3160439 760	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|901	SRA Sample SRR4408002 514	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2101	SRA Sample SRR3160439 769	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2580	SRA Sample SRR3160439 1248	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3399	SRA Sample SRR1805011 504	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|55	SRA Sample ERR1018206 55	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|4011	SRA Sample SRR2674233 101	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|333	SRA Sample SRR341602 333	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3857	SRA Sample SRR341639 118	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2184	SRA Sample SRR3160439 852	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1624	SRA Sample SRR3160439 292	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|59	SRA Sample ERR1018206 59	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|403	SRA Sample SRR4408002 16	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|79	SRA Sample SRR1554402 79	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|341	SRA Sample SRR341602 341	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4291	SRA Sample SRR1803358 229	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|338	SRA Sample SRR341602 338	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|3	SRA Sample SRR3160438 3	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Lanzhou_Shi|20120101|China|356	SRA Sample ERR589821 12	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Lanzhou_Shi|20120101|China|198	SRA Sample ERR1018206 198	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3738	SRA Sample SRR061934 102	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|220	SRA Sample ERR1018206 220	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|500	SRA Sample SRR4408002 113	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4318	SRA Sample SRR1803358 256	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4111	SRA Sample SRR1803358 49	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|947	SRA Sample SRR4408002 560	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|677	SRA Sample SRR4408002 290	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3310	SRA Sample SRR1805011 415	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|420	SRA Sample ERR589821 76	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3286	SRA Sample SRR1805011 391	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3668	SRA Sample SRR061934 32	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1562	SRA Sample SRR3160439 230	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2324	SRA Sample SRR3160439 992	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1268	SRA Sample SRR346703 88	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|69	SRA Sample SRR341602 69	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2305	SRA Sample SRR3160439 973	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|653	SRA Sample SRR4408002 266	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|995	SRA Sample SRR4408002 608	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4560	SRA Sample SRR1803358 498	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2484	SRA Sample SRR3160439 1152	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|82	SRA Sample SRR1554402 82	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|3525	SRA Sample SRR1805011 630	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2267	SRA Sample SRR3160439 935	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2955	SRA Sample SRR1805011 60	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1135	SRA Sample SRR4305224 46	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2100	SRA Sample SRR3160439 768	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2845	SRA Sample SRR1804611 104	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|987	SRA Sample SRR4408002 600	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3003	SRA Sample SRR1805011 108	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|507	SRA Sample ERR589821 163	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|1966	SRA Sample SRR3160439 634	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1298	SRA Sample SRR346703 118	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4600	SRA Sample SRR1803358 538	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1476	SRA Sample SRR3160439 144	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1954	SRA Sample SRR3160439 622	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4615	SRA Sample SRR1803358 553	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2372	SRA Sample SRR3160439 1040	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4664	SRA Sample SRR061149 38	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3382	SRA Sample SRR1805011 487	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1931	SRA Sample SRR3160439 599	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3351	SRA Sample SRR1805011 456	haplotype called by gretel version 0.0.8							
Dallas|20140616|USA|60	SRA Sample SRR3160438 60	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Unknown|00000000|Unknown|536	SRA Sample SRR4408002 149	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1545	SRA Sample SRR3160439 213	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1492	SRA Sample SRR3160439 160	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4587	SRA Sample SRR1803358 525	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3836	SRA Sample SRR341639 97	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1748	SRA Sample SRR3160439 416	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2002	SRA Sample SRR3160439 670	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3970	SRA Sample SRR2674233 60	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|835	SRA Sample SRR4408002 448	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|430	SRA Sample ERR589821 86	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|2164	SRA Sample SRR3160439 832	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3149	SRA Sample SRR1805011 254	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1684	SRA Sample SRR3160439 352	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3025	SRA Sample SRR1805011 130	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|149	SRA Sample SRR341602 149	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2037	SRA Sample SRR3160439 705	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2438	SRA Sample SRR3160439 1106	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2688	SRA Sample SRR3160439 1356	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3338	SRA Sample SRR1805011 443	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|128	SRA Sample SRR341602 128	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|74	SRA Sample SRR1554402 74	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Lanzhou_Shi|20120101|China|371	SRA Sample ERR589821 27	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|4412	SRA Sample SRR1803358 350	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|412	SRA Sample SRR4408002 25	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1180	SRA Sample SRR4305224 91	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3770	SRA Sample SRR341639 31	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2062	SRA Sample SRR3160439 730	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3373	SRA Sample SRR1805011 478	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3839	SRA Sample SRR341639 100	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2410	SRA Sample SRR3160439 1078	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2754	SRA Sample SRR1804611 13	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3340	SRA Sample SRR1805011 445	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1296	SRA Sample SRR346703 116	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1274	SRA Sample SRR346703 94	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2093	SRA Sample SRR3160439 761	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3228	SRA Sample SRR1805011 333	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3521	SRA Sample SRR1805011 626	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3650	SRA Sample SRR061934 14	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2136	SRA Sample SRR3160439 804	haplotype called by gretel version 0.0.8							
Division_No_18|20101001|Canada|35	SRA Sample SRR1554402 35	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Unknown|00000000|Unknown|1753	SRA Sample SRR3160439 421	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2759	SRA Sample SRR1804611 18	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|381	SRA Sample ERR589821 37	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|4571	SRA Sample SRR1803358 509	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4037	SRA Sample SRR2674233 127	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1419	SRA Sample SRR3160439 87	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1763	SRA Sample SRR3160439 431	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3182	SRA Sample SRR1805011 287	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3560	SRA Sample SRR1805011 665	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1771	SRA Sample SRR3160439 439	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1365	SRA Sample SRR3160439 33	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2141	SRA Sample SRR3160439 809	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2418	SRA Sample SRR3160439 1086	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1893	SRA Sample SRR3160439 561	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3976	SRA Sample SRR2674233 66	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1405	SRA Sample SRR3160439 73	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|523	SRA Sample ERR589821 179	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|3695	SRA Sample SRR061934 59	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|19	SRA Sample SRR341602 19	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1491	SRA Sample SRR3160439 159	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2965	SRA Sample SRR1805011 70	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|589	SRA Sample SRR4408002 202	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1414	SRA Sample SRR3160439 82	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|107	SRA Sample SRR341602 107	haplotype called by gretel version 0.0.8							
Lanzhou_Shi|20120101|China|482	SRA Sample ERR589821 138	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Unknown|00000000|Unknown|4578	SRA Sample SRR1803358 516	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|3641	SRA Sample SRR061934 5	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|1156	SRA Sample SRR4305224 67	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|4623	SRA Sample SRR1803358 561	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|693	SRA Sample SRR4408002 306	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|807	SRA Sample SRR4408002 420	haplotype called by gretel version 0.0.8							
Unknown|00000000|Unknown|2213	SRA Sample SRR3160439 881	haplotype called by gretel version 0.0.8							
