#Sequence ID	name	method	country	date	latlon	latitude	longitude	locality	lat_lon
Kjellerup|20090101|Denmark|60	SRA Sample ERR321530 3	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Lanzhou_Shi|20120101|China|144	SRA Sample ERR1018195 11	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Kjellerup|20090101|Denmark|538	SRA Sample ERR321275 50	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Baltimore|20140608|USA|31	SRA Sample SRR4435814 29	haplotype called by gretel version 0.0.8	USA	20140608	39.288462639338995,-76.6259459406137	39.288462639338995	-76.6259459406137	Baltimore	39.288462639338995 N 76.62594594061375 W
Kjellerup|20090101|Denmark|142	SRA Sample ERR321483 1	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Roma|20130101|Italy|109	SRA Sample SRR4074260 104	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Kjellerup|20090101|Denmark|491	SRA Sample ERR321275 3	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Kjellerup|20090101|Denmark|366	SRA Sample ERR321523 98	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Roma|20130101|Italy|278	SRA Sample SRR4074260 273	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Montreal|20101118|Canada|26	SRA Sample SRR2565925 26	haplotype called by gretel version 0.0.8	Canada	20101118	45.50,-73.63	45.50	-73.63	Montreal	45.50 N 73.63 W
Montreal|20100325|Canada|75	SRA Sample SRR2566056 75	haplotype called by gretel version 0.0.8	Canada	20100325	45.50,-73.63	45.50	-73.63	Montreal	45.50 N 73.63 W
Roma|20130101|Italy|1119	SRA Sample SRR4074314 3	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Dallas|20140616|USA|39	SRA Sample SRR3160438 39	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Evrange|20121019|Luxembourg|2	SRA Sample SRR3313063 2	haplotype called by gretel version 0.0.8	Luxembourg	20121019	49.5,6.2	49.5	6.2	Evrange	49.5 N 6.2 E
Lanzhou_Shi|20120101|China|26	SRA Sample ERR1018213 14	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Courtaboeuf_Cedex|20050101|France|19	SRA Sample ERR479395 6	haplotype called by gretel version 0.0.8	France	20050101	46.227638,2.213749	46.227638	2.213749	Courtaboeuf Cedex	
Dallas|20140616|USA|78	SRA Sample SRR3160438 78	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Kjellerup|20090101|Denmark|402	SRA Sample ERR414235 28	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Roma|20130101|Italy|305	SRA Sample SRR4074260 300	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Kjellerup|20090101|Denmark|275	SRA Sample ERR321523 7	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Courtaboeuf_Cedex|20050101|France|50	SRA Sample ERR479237 6	haplotype called by gretel version 0.0.8	France	20050101	46.227638,2.213749	46.227638	2.213749	Courtaboeuf Cedex	
Roma|20130101|Italy|944	SRA Sample SRR4074332 204	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Dallas|20140616|USA|45	SRA Sample SRR3160438 45	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Montreal|20100428|Canada|1	SRA Sample SRR2565542 1	haplotype called by gretel version 0.0.8	Canada	20100428	45.50,-73.63	45.50	-73.63	Montreal	45.50 N 73.63 W
Lanzhou_Shi|20110101|China|174	SRA Sample ERR527135 135	haplotype called by gretel version 0.0.8	China	20110101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Roma|20130101|Italy|777	SRA Sample SRR4074332 37	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Roma|20130101|Italy|700	SRA Sample SRR4074260 695	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Lanzhou_Shi|20130101|China|71	SRA Sample ERR1578693 18	haplotype called by gretel version 0.0.8	China	20130101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Montreal|20100325|Canada|18	SRA Sample SRR2566056 18	haplotype called by gretel version 0.0.8	Canada	20100325	45.50,-73.63	45.50	-73.63	Montreal	45.50 N 73.63 W
Roma|20130101|Italy|231	SRA Sample SRR4074260 226	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Roma|20130101|Italy|1006	SRA Sample SRR4074332 266	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Kjellerup|20090101|Denmark|138	SRA Sample ERR321530 81	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Roma|20130101|Italy|854	SRA Sample SRR4074332 114	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Niederdorla|20100501|Germany|19	SRA Sample SRR2155386 19	haplotype called by gretel version 0.0.8	Germany	20100501	51.165691,10.451526	51.165691	10.451526	Niederdorla	
Jyvaskyla|20010514|Finland|2	SRA Sample SRR2298568 2	haplotype called by gretel version 0.0.8	Finland	20010514	61.92411,25.748151	61.92411	25.748151	Jyvaskyla	
Roma|20130101|Italy|145	SRA Sample SRR4074260 140	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Roma|20130101|Italy|3	SRA Sample SRR4074305 3	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Roma|20130101|Italy|843	SRA Sample SRR4074332 103	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Roma|20130101|Italy|10	SRA Sample SRR4074260 5	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Roma|20130101|Italy|885	SRA Sample SRR4074332 145	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Kjellerup|20090101|Denmark|474	SRA Sample ERR525802 41	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Jyvaskyla|20010514|Finland|1	SRA Sample SRR2298568 1	haplotype called by gretel version 0.0.8	Finland	20010514	61.92411,25.748151	61.92411	25.748151	Jyvaskyla	
Madrid|20090101|Spain|11	SRA Sample ERR414463 7	haplotype called by gretel version 0.0.8	Spain	20090101	40.463667,-3.74922	40.463667	-3.74922	Madrid	
Lanzhou_Shi|20120101|China|134	SRA Sample ERR1018195 1	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Montreal|20100325|Canada|67	SRA Sample SRR2566056 67	haplotype called by gretel version 0.0.8	Canada	20100325	45.50,-73.63	45.50	-73.63	Montreal	45.50 N 73.63 W
Division_No_18|20101001|Canada|4	SRA Sample SRR1554403 4	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Montreal|20100325|Canada|128	SRA Sample SRR2566056 128	haplotype called by gretel version 0.0.8	Canada	20100325	45.50,-73.63	45.50	-73.63	Montreal	45.50 N 73.63 W
Roma|20130101|Italy|1106	SRA Sample SRR4074332 366	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Lanzhou_Shi|20120101|China|139	SRA Sample ERR1018195 6	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Dallas|20140616|USA|88	SRA Sample SRR3160438 88	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Roma|20130101|Italy|35	SRA Sample SRR4074260 30	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Kjellerup|20090101|Denmark|328	SRA Sample ERR321523 60	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Roma|20130101|Italy|627	SRA Sample SRR4074260 622	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Roma|20130101|Italy|250	SRA Sample SRR4074260 245	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Lanzhou_Shi|20110101|China|244	SRA Sample ERR527097 6	haplotype called by gretel version 0.0.8	China	20110101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Dallas|20140616|USA|159	SRA Sample SRR3160438 159	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Courtaboeuf_Cedex|20050101|France|95	SRA Sample ERR479111 3	haplotype called by gretel version 0.0.8	France	20050101	46.227638,2.213749	46.227638	2.213749	Courtaboeuf Cedex	
Kjellerup|20090101|Denmark|534	SRA Sample ERR321275 46	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Roma|20130101|Italy|202	SRA Sample SRR4074260 197	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Independence|20120705|USA|2	SRA Sample SRR2940947 2	haplotype called by gretel version 0.0.8	USA	20120705	37.09024,-95.712891	37.09024	-95.712891	Independence	
Roma|20130101|Italy|754	SRA Sample SRR4074332 14	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Lanzhou_Shi|20130101|China|20	SRA Sample ERR1578694 20	haplotype called by gretel version 0.0.8	China	20130101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Roma|20130101|Italy|835	SRA Sample SRR4074332 95	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Roma|20130101|Italy|860	SRA Sample SRR4074332 120	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Niederdorla|20100501|Germany|4	SRA Sample SRR2155386 4	haplotype called by gretel version 0.0.8	Germany	20100501	51.165691,10.451526	51.165691	10.451526	Niederdorla	
Montreal|20101118|Canada|9	SRA Sample SRR2565925 9	haplotype called by gretel version 0.0.8	Canada	20101118	45.50,-73.63	45.50	-73.63	Montreal	45.50 N 73.63 W
Dallas|20140616|USA|18	SRA Sample SRR3160438 18	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Kjellerup|20090101|Denmark|351	SRA Sample ERR321523 83	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Kjellerup|20090101|Denmark|220	SRA Sample ERR321591 13	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Lanzhou_Shi|20130101|China|23	SRA Sample ERR1578694 23	haplotype called by gretel version 0.0.8	China	20130101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Courtaboeuf_Cedex|20050101|France|83	SRA Sample ERR479386 16	haplotype called by gretel version 0.0.8	France	20050101	46.227638,2.213749	46.227638	2.213749	Courtaboeuf Cedex	
Lanzhou_Shi|20140101|China|58	SRA Sample ERR1190648 11	haplotype called by gretel version 0.0.8	China	20140101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Madrid|20090101|Spain|69	SRA Sample ERR209796 3	haplotype called by gretel version 0.0.8	Spain	20090101	40.463667,-3.74922	40.463667	-3.74922	Madrid	
Lanzhou_Shi|20120101|China|194	SRA Sample ERR1018191 11	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Madrid|20090101|Spain|54	SRA Sample ERR209793 24	haplotype called by gretel version 0.0.8	Spain	20090101	40.463667,-3.74922	40.463667	-3.74922	Madrid	
Kjellerup|20090101|Denmark|298	SRA Sample ERR321523 30	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Dallas|20140616|USA|172	SRA Sample SRR3160438 172	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Division_No_18|20101001|Canada|103	SRA Sample SRR1554402 69	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Roma|20130101|Italy|502	SRA Sample SRR4074260 497	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Courtaboeuf_Cedex|20050101|France|86	SRA Sample ERR479235 2	haplotype called by gretel version 0.0.8	France	20050101	46.227638,2.213749	46.227638	2.213749	Courtaboeuf Cedex	
Roma|20130101|Italy|693	SRA Sample SRR4074260 688	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Montreal|20100113|Canada|4	SRA Sample SRR2565988 4	haplotype called by gretel version 0.0.8	Canada	20100113	45.50,-73.63	45.50	-73.63	Montreal	45.50 N 73.63 W
Roma|20130101|Italy|1049	SRA Sample SRR4074332 309	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Madrid|20090101|Spain|45	SRA Sample ERR209793 15	haplotype called by gretel version 0.0.8	Spain	20090101	40.463667,-3.74922	40.463667	-3.74922	Madrid	
Montreal|20100325|Canada|2	SRA Sample SRR2566056 2	haplotype called by gretel version 0.0.8	Canada	20100325	45.50,-73.63	45.50	-73.63	Montreal	45.50 N 73.63 W
Division_No_18|20101001|Canada|47	SRA Sample SRR1554402 13	haplotype called by gretel version 0.0.8	Canada	20101001	56.130366,-106.346771	56.130366	-106.346771	Division No. 18	
Kjellerup|20090101|Denmark|14	SRA Sample ERR321506 14	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Roma|20130101|Italy|139	SRA Sample SRR4074260 134	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Dallas|20140616|USA|179	SRA Sample SRR3160438 179	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Lanzhou_Shi|20110101|China|120	SRA Sample ERR527135 81	haplotype called by gretel version 0.0.8	China	20110101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Roma|20130101|Italy|671	SRA Sample SRR4074260 666	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Lanzhou_Shi|20110101|China|68	SRA Sample ERR527135 29	haplotype called by gretel version 0.0.8	China	20110101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Kjellerup|20090101|Denmark|50	SRA Sample ERR209515 5	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Kjellerup|20090101|Denmark|735	SRA Sample ERR321621 4	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Baltimore|20140608|USA|21	SRA Sample SRR4435814 19	haplotype called by gretel version 0.0.8	USA	20140608	39.288462639338995,-76.6259459406137	39.288462639338995	-76.6259459406137	Baltimore	39.288462639338995 N 76.62594594061375 W
Roma|20130101|Italy|22	SRA Sample SRR4074260 17	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Lanzhou_Shi|20110101|China|198	SRA Sample ERR527135 159	haplotype called by gretel version 0.0.8	China	20110101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Kjellerup|20090101|Denmark|252	SRA Sample ERR321591 45	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Roma|20130101|Italy|425	SRA Sample SRR4074260 420	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Lanzhou_Shi|20110101|China|224	SRA Sample ERR532382 2	haplotype called by gretel version 0.0.8	China	20110101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Roma|20130101|Italy|597	SRA Sample SRR4074260 592	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Lanzhou_Shi|20120101|China|121	SRA Sample ERR1018235 2	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Kjellerup|20090101|Denmark|188	SRA Sample ERR525843 19	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Lanzhou_Shi|20110101|China|153	SRA Sample ERR527135 114	haplotype called by gretel version 0.0.8	China	20110101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Zhongshan_Shi|20110101|China|5	SRA Sample SRR1535306 5	haplotype called by gretel version 0.0.8	China	20110101	22.55,113.24	22.55	113.24	Zhongshan Shi	22.55 N 113.24 E
Roma|20130101|Italy|393	SRA Sample SRR4074260 388	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Houston|20130101|USA|21	SRA Sample SRR4032470 10	haplotype called by gretel version 0.0.8	USA	20130101	29.77152983140313,-95.2212444414063	29.77152983140313	-95.2212444414063	Houston	29.77152983140313 N 95.22124444140628 W
Dallas|20140616|USA|241	SRA Sample SRR3160438 241	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Lanzhou_Shi|20110101|China|93	SRA Sample ERR527135 54	haplotype called by gretel version 0.0.8	China	20110101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Roma|20130101|Italy|741	SRA Sample SRR4074332 1	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Roma|20130101|Italy|513	SRA Sample SRR4074260 508	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
Dallas|20140616|USA|5	SRA Sample SRR3160438 5	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Lanzhou_Shi|20110101|China|54	SRA Sample ERR527135 15	haplotype called by gretel version 0.0.8	China	20110101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Kjellerup|20090101|Denmark|638	SRA Sample ERR525967 17	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Baltimore|20140608|USA|33	SRA Sample SRR4435814 31	haplotype called by gretel version 0.0.8	USA	20140608	39.288462639338995,-76.6259459406137	39.288462639338995	-76.6259459406137	Baltimore	39.288462639338995 N 76.62594594061375 W
Lanzhou_Shi|20120101|China|160	SRA Sample ERR1018195 27	haplotype called by gretel version 0.0.8	China	20120101	35.86166,104.195397	35.86166	104.195397	Lanzhou Shi	
Montreal|20100325|Canada|74	SRA Sample SRR2566056 74	haplotype called by gretel version 0.0.8	Canada	20100325	45.50,-73.63	45.50	-73.63	Montreal	45.50 N 73.63 W
Kjellerup|20090101|Denmark|695	SRA Sample ERR321559 5	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Kjellerup|20090101|Denmark|631	SRA Sample ERR525967 10	haplotype called by gretel version 0.0.8	Denmark	20090101	56.26392,9.501785	56.26392	9.501785	Kjellerup	
Dallas|20140616|USA|249	SRA Sample SRR3160438 249	haplotype called by gretel version 0.0.8	USA	20140616	32.8094,-96.8365	32.8094	-96.8365	Dallas	32.8094 N 96.8365 W
Roma|20130101|Italy|83	SRA Sample SRR4074260 78	haplotype called by gretel version 0.0.8	Italy	20130101	41.87194,12.56738	41.87194	12.56738	Roma	
