#Sequence ID	name	date	latlon	primer	latitude	longitude	sample_number	location	type	country	locality	note	address	altitude	contact	university	sample_date	sex	yearmonth	method	sample	bin_id	sample_processing	Description	site	source	volunteer	sampletype	sampleid	notes	lat_lon
Escondido|20160901|USA|1	Escondido Primer C Site 1 20160901	20160901	33.105788,-117.114064	C	33.105788	-117.114064				USA	Escondido		Water Quality Testing, 1521 S. Hale Avenue Escondido, CA 92029, USA		Rob Edwards	San Diego State University			201609						1						
Ceske_Budejovice|20151201|Czech_Republic|1	Cinek primerC sample 4 20151201	20151201	48.9744694,14.4743417	C	48.9744694	14.4743417	466	Usti nad Labem	pre-sewage treatment plant	Czech_Republic	Ceske Budejovice				Ondrej Cinek	Univerzita Karlova															
Montreal|20100721|Canada|1	SRA Sample SRR2583973 1	20100721	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Montreal|20100721|Canada|2	SRA Sample SRR2583973 2	20100721	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Dallas|20140616|USA|18	SRA Sample SRR3160438 18	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|19	SRA Sample SRR3160438 19	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|14	SRA Sample SRR3160438 14	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|15	SRA Sample SRR3160438 15	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|16	SRA Sample SRR3160438 16	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|17	SRA Sample SRR3160438 17	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|10	SRA Sample SRR3160438 10	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|11	SRA Sample SRR3160438 11	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|12	SRA Sample SRR3160438 12	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|13	SRA Sample SRR3160438 13	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Madrid|20090101|Spain|19	SRA Sample ERR209824 4	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|18	SRA Sample ERR209824 3	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|122	SRA Sample ERR589826 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|15	SRA Sample ERR209640 1	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|14	SRA Sample ERR414463 10	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|17	SRA Sample ERR209824 2	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|16	SRA Sample ERR209824 1	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Independence|20060105|USA|3	SRA Sample ERR318680 2	20060105	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Independence|20060105|USA|2	SRA Sample ERR318680 1	20060105	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|13	SRA Sample ERR414463 9	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|12	SRA Sample ERR414463 8	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
AlJafr|20050402|Jordan|1	Cinek lab sample 232 C 20050402	20050402	30.585164,36.238414	C	30.585164	36.238414				Jordan	Al-Jafr	Assembly of 4 reads: 232_C_intF.ab1 (reversed), 232_C_r.ab1, 232_C_f.ab1 (reversed), 232_C_intR.ab1			Ondrej Cinek	Univerzita Karlova		m													
Rome|20160202|Italy|1	30.Italy.Rome.02-02-2016	20160202	41.9027835,12.4963655		41.9027835	12.4963655				Italy	Rome																			crAssphage_C 1-1238 (100%) aligns to NODE_335_length_22835_cov_15.07 14510-15747 with 96.365% identity	
Lanzhou_Shi|20120101|China|49	SRA Sample ERR589750 2	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|44	SRA Sample ERR1018255 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|45	SRA Sample ERR589773 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|46	SRA Sample ERR589773 2	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|47	SRA Sample ERR589773 3	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|40	SRA Sample ERR1018196 8	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|41	SRA Sample ERR1018196 9	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|42	SRA Sample ERR1018196 10	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|43	SRA Sample ERR1018196 11	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Zerdab|20031114|Azerbaijan|1	Cinek lab sample 325 C 20031114	20031114	40.143105,47.576927	C	40.143105	47.576927				Azerbaijan	Zerdab	Assembly of 4 reads: 325_C_intF.ab1 (reversed), 325_C_r.ab1, 325_C_f.ab1 (reversed), 325_C_intR.ab1			Ondrej Cinek	Univerzita Karlova		f													
Bogota|20160412|Colombia|1	Maria Reyes Primer C 20160412	20160412	4.6500014,-74.0589398	C	4.6500014	-74.0589398				Colombia	Bogota		CorpoGen, Cra. 5 #66A-34, Bogota, Colombia 		Alejandro Reyes	Universidad de los Andes					1										
Bogota|20160412|Colombia|2	Maria Reyes Primer C 20160412	20160412	4.6500014,-74.0589398	C	4.6500014	-74.0589398				Colombia	Bogota		CorpoGen, Cra. 5 #66A-34, Bogota, Colombia 		Alejandro Reyes	Universidad de los Andes					2										
Dallas|20140616|USA|113	SRA Sample SRR3160438 113	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Courtaboeuf_Cedex|20050101|France|16	SRA Sample ERR479386 4	20050101	46.227638,2.213749		46.227638	2.213749				France	Courtaboeuf Cedex									haplotype called by gretel version 0.0.8											
Gaborone|20160125|Botswana|1	19.Botswana.Gaborone.25-01-2016	20160125	-24.6282079,25.9231471		-24.6282079	25.9231471				Botswana	Gaborone																			crAssphage_C 1-1238 (100%) aligns to NODE_2769_length_8522_cov_122.211 6873-5636 with 97.496% identity	
Gothenburg|20160211|Sweden|1	41a.Sweden.Gothenburg.11-02-2016	20160211	57.70887,11.97456		57.70887	11.97456				Sweden	Gothenburg																			crAssphage_C 1-844 (68%) aligns to NODE_1854_length_15291_cov_39.1732 14448-15291 with 98.815% identity	
Dallas|20140616|USA|6	SRA Sample SRR3160438 6	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|7	SRA Sample SRR3160438 7	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|4	SRA Sample SRR3160438 4	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|5	SRA Sample SRR3160438 5	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|2	SRA Sample SRR3160438 2	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|3	SRA Sample SRR3160438 3	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|1	SRA Sample SRR3160438 1	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Division_No_18|20101001|Canada|97	SRA Sample SRR1554402 49	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|8	SRA Sample SRR3160438 8	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|9	SRA Sample SRR3160438 9	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Aliso_Viejo|20170403|USA|1	BibbyS4_20170403	20170403	33.552967,-117.7218447	C	33.552967	-117.7218447				USA	Aliso Viejo		Coastal Treatment Plant, 28303 Alicia Pkwy, Laguna Niguel, CA 92677																		
Lanzhou_Shi|20120101|China|3	SRA Sample ERR1018201 2	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|2	SRA Sample ERR1018201 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|1	SRA Sample ERR589807 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|115	SRA Sample SRR3160438 115	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Lanzhou_Shi|20120101|China|7	SRA Sample ERR1018190 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|6	SRA Sample ERR1018265 2	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|5	SRA Sample ERR1018265 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|4	SRA Sample ERR1018201 3	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|9	SRA Sample ERR1018190 3	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|8	SRA Sample ERR1018190 2	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|118	SRA Sample SRR3160438 118	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|119	SRA Sample SRR3160438 119	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Montreal|20101118|Canada|31	SRA Sample SRR2565925 31	20101118	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Montreal|20101118|Canada|30	SRA Sample SRR2565925 30	20101118	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Luxembourg|20160201|Luxembourg|1	32.Luxembourg.Luxembourg.01-02-2016	20160201	49.61162100000001,6.1319346		49.61162100000001	6.1319346				Luxembourg	Luxembourg																			crAssphage_C 1-1238 (100%) aligns to NODE_14_length_31969_cov_10.8829 17288-16051 with 98.384% identity	
Xilinguole_Meng|20101001|China|13	SRA Sample SRR3992959 2	20101001	43.95,116.16		43.95	116.16				China	Xilinguole Meng									haplotype called by gretel version 0.0.8											43.95 N 116.16 E
Xilinguole_Meng|20101001|China|12	SRA Sample SRR3992959 1	20101001	43.95,116.16		43.95	116.16				China	Xilinguole Meng									haplotype called by gretel version 0.0.8											43.95 N 116.16 E
Xilinguole_Meng|20101001|China|11	SRA Sample SRR3993056 11	20101001	43.95,116.35		43.95	116.35				China	Xilinguole Meng									haplotype called by gretel version 0.0.8											43.95 N 116.35 E
Xilinguole_Meng|20101001|China|10	SRA Sample SRR3993056 10	20101001	43.95,116.35		43.95	116.35				China	Xilinguole Meng									haplotype called by gretel version 0.0.8											43.95 N 116.35 E
Xilinguole_Meng|20101001|China|14	SRA Sample SRR3992959 3	20101001	43.95,116.16		43.95	116.16				China	Xilinguole Meng									haplotype called by gretel version 0.0.8											43.95 N 116.16 E
San_Diego|20170707|USA|1	VolunteerD_20170707	20170707	32.777199,-117.070971	C	32.777199	-117.070971				USA	San Diego	base called by phred, consensus by merger															D	Daily	DD10		
Dallas|20140616|USA|116	SRA Sample SRR3160438 116	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Usti_nad_Labem|20151201|Czech_Republic|1	Cinek primerC sample 17 20151201	20151201	50.6604875,14.0406928	C	50.6604875	14.0406928	368	Jezova	post-STP, refugee camp	Czech_Republic	Usti nad Labem				Ondrej Cinek	Univerzita Karlova															
Dallas|20140616|USA|117	SRA Sample SRR3160438 117	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|114	SRA Sample SRR3160438 114	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|112	SRA Sample SRR3160438 112	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Stegen|20121115|Germany|2	SRA Sample SRR1616987 2	20121115	48,8		48	8				Germany	Stegen									haplotype called by gretel version 0.0.8											48 N 8 E
Stegen|20121115|Germany|1	SRA Sample SRR1616987 1	20121115	48,8		48	8				Germany	Stegen									haplotype called by gretel version 0.0.8											48 N 8 E
Dallas|20140616|USA|110	SRA Sample SRR3160438 110	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|111	SRA Sample SRR3160438 111	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Kjellerup|20090101|Denmark|158	SRA Sample ERR525890 15	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|159	SRA Sample ERR525890 16	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|152	SRA Sample ERR525890 9	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|153	SRA Sample ERR525890 10	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|150	SRA Sample ERR525890 7	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|151	SRA Sample ERR525890 8	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|156	SRA Sample ERR525890 13	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|157	SRA Sample ERR525890 14	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
