#Sequence ID	name	method	country	date	lat_lon	latlon	latitude	longitude	locality
Lanzhou_Shi|20110101|China|550	SRA Sample ERR527107 539	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|930	SRA Sample SRR4074332 41	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|57	SRA Sample ERR527107 46	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|282	SRA Sample ERR527107 271	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|128	SRA Sample ERR589753 3	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|268	SRA Sample ERR527107 257	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Montreal|20100325|Canada|101	SRA Sample SRR2566056 101	haplotype called by gretel version 0.0.8	Canada	20100325	45.50 N 73.63 W	45.50,-73.63	45.50	-73.63	Montreal
Lanzhou_Shi|20120101|China|60	SRA Sample ERR1018213 3	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|196	SRA Sample ERR1018206 66	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Girona|20141125|Spain|14	SRA Sample SRR2097329 3	haplotype called by gretel version 0.0.8	Spain	20141125	42.025312 N 2.831897 E	42.025312,2.831897	42.025312	2.831897	Girona
Lanzhou_Shi|20110101|China|944	SRA Sample ERR527135 64	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Courtaboeuf_Cedex|20050101|France|14	SRA Sample ERR479384 6	haplotype called by gretel version 0.0.8	France	20050101		46.227638,2.213749	46.227638	2.213749	Courtaboeuf Cedex
Lanzhou_Shi|20120101|China|244	SRA Sample ERR1018206 114	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Niederdorla|20100201|Germany|32	SRA Sample SRR2155368 31	haplotype called by gretel version 0.0.8	Germany	20100201		51.165691,10.451526	51.165691	10.451526	Niederdorla
Montreal|20100325|Canada|32	SRA Sample SRR2566056 32	haplotype called by gretel version 0.0.8	Canada	20100325	45.50 N 73.63 W	45.50,-73.63	45.50	-73.63	Montreal
Montreal|20100325|Canada|14	SRA Sample SRR2566056 14	haplotype called by gretel version 0.0.8	Canada	20100325	45.50 N 73.63 W	45.50,-73.63	45.50	-73.63	Montreal
Lanzhou_Shi|20120101|China|31	SRA Sample ERR1018201 28	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Dallas|20140616|USA|34	SRA Sample SRR3160438 34	haplotype called by gretel version 0.0.8	USA	20140616	32.8094 N 96.8365 W	32.8094,-96.8365	32.8094	-96.8365	Dallas
Roma|20130101|Italy|1087	SRA Sample SRR4074332 198	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|939	SRA Sample ERR527135 59	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20140101|China|147	SRA Sample ERR1190678 2	haplotype called by gretel version 0.0.8	China	20140101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|281	SRA Sample SRR4074260 275	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Madrid|20090101|Spain|38	SRA Sample ERR414370 4	haplotype called by gretel version 0.0.8	Spain	20090101		40.463667,-3.74922	40.463667	-3.74922	Madrid
Kjellerup|20090101|Denmark|68	SRA Sample ERR414330 2	haplotype called by gretel version 0.0.8	Denmark	20090101		56.26392,9.501785	56.26392	9.501785	Kjellerup
Dallas|20140616|USA|98	SRA Sample SRR3160438 98	haplotype called by gretel version 0.0.8	USA	20140616	32.8094 N 96.8365 W	32.8094,-96.8365	32.8094	-96.8365	Dallas
Roma|20130101|Italy|506	SRA Sample SRR4074260 500	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Dallas|20140616|USA|168	SRA Sample SRR3160438 168	haplotype called by gretel version 0.0.8	USA	20140616	32.8094 N 96.8365 W	32.8094,-96.8365	32.8094	-96.8365	Dallas
Roma|20130101|Italy|1305	SRA Sample SRR4074332 416	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|998	SRA Sample ERR527135 118	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|262	SRA Sample SRR4074260 256	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20120101|China|569	SRA Sample ERR1018206 439	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Kjellerup|20090101|Denmark|175	SRA Sample ERR321569 4	haplotype called by gretel version 0.0.8	Denmark	20090101		56.26392,9.501785	56.26392	9.501785	Kjellerup
Lanzhou_Shi|20140101|China|189	SRA Sample ERR1190672 3	haplotype called by gretel version 0.0.8	China	20140101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|700	SRA Sample ERR589750 2	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20140101|China|11	SRA Sample ERR1190711 8	haplotype called by gretel version 0.0.8	China	20140101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|560	SRA Sample SRR4074260 554	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Dallas|20140616|USA|11	SRA Sample SRR3160438 11	haplotype called by gretel version 0.0.8	USA	20140616	32.8094 N 96.8365 W	32.8094,-96.8365	32.8094	-96.8365	Dallas
Lanzhou_Shi|20120101|China|637	SRA Sample ERR1018206 507	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|825	SRA Sample ERR589824 79	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|957	SRA Sample SRR4074332 68	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Montreal|20100325|Canada|44	SRA Sample SRR2566056 44	haplotype called by gretel version 0.0.8	Canada	20100325	45.50 N 73.63 W	45.50,-73.63	45.50	-73.63	Montreal
Lanzhou_Shi|20110101|China|737	SRA Sample ERR527107 726	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Kjellerup|20090101|Denmark|103	SRA Sample ERR209509 4	haplotype called by gretel version 0.0.8	Denmark	20090101		56.26392,9.501785	56.26392	9.501785	Kjellerup
Lanzhou_Shi|20110101|China|636	SRA Sample ERR527107 625	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|653	SRA Sample ERR527107 642	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|337	SRA Sample ERR1018206 207	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|634	SRA Sample ERR527107 623	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Dallas|20140616|USA|117	SRA Sample SRR3160438 117	haplotype called by gretel version 0.0.8	USA	20140616	32.8094 N 96.8365 W	32.8094,-96.8365	32.8094	-96.8365	Dallas
Lanzhou_Shi|20120101|China|639	SRA Sample ERR1018206 509	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Dallas|20140616|USA|153	SRA Sample SRR3160438 153	haplotype called by gretel version 0.0.8	USA	20140616	32.8094 N 96.8365 W	32.8094,-96.8365	32.8094	-96.8365	Dallas
Roma|20130101|Italy|967	SRA Sample SRR4074332 78	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|298	SRA Sample ERR527107 287	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|98	SRA Sample ERR1018213 41	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|384	SRA Sample ERR527107 373	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|44	SRA Sample SRR4074260 38	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20140101|China|38	SRA Sample ERR1190555 7	haplotype called by gretel version 0.0.8	China	20140101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|625	SRA Sample ERR1018206 495	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Houston|20130101|USA|3	SRA Sample SRR4032472 3	haplotype called by gretel version 0.0.8	USA	20130101	29.77152983140313 N 95.22124444140628 W	29.77152983140313,-95.2212444414063	29.77152983140313	-95.2212444414063	Houston
Ghan|20120101|Australia|8	SRA Sample ERR505085 5	haplotype called by gretel version 0.0.8	Australia	20120101		-25.274398,133.775136	-25.274398	133.775136	Ghan
Roma|20130101|Italy|48	SRA Sample SRR4074260 42	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20120101|China|324	SRA Sample ERR1018206 194	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|875	SRA Sample ERR1018191 13	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|728	SRA Sample SRR4074260 722	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20120101|China|570	SRA Sample ERR1018206 440	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|974	SRA Sample ERR527135 94	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|608	SRA Sample SRR4074260 602	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|37	SRA Sample ERR527107 26	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|62	SRA Sample SRR4074260 56	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Roma|20130101|Italy|36	SRA Sample SRR4074260 30	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20120101|China|346	SRA Sample ERR1018206 216	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Montreal|20100325|Canada|80	SRA Sample SRR2566056 80	haplotype called by gretel version 0.0.8	Canada	20100325	45.50 N 73.63 W	45.50,-73.63	45.50	-73.63	Montreal
Roma|20130101|Italy|275	SRA Sample SRR4074260 269	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Kjellerup|20090101|Denmark|135	SRA Sample ERR321572 2	haplotype called by gretel version 0.0.8	Denmark	20090101		56.26392,9.501785	56.26392	9.501785	Kjellerup
Lanzhou_Shi|20110101|China|69	SRA Sample ERR527107 58	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|1014	SRA Sample SRR4074332 125	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Roma|20130101|Italy|543	SRA Sample SRR4074260 537	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20120101|China|816	SRA Sample ERR589824 70	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|899	SRA Sample SRR4074332 10	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Roma|20130101|Italy|1315	SRA Sample SRR4074332 426	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20090101|China|33	SRA Sample ERR504978 33	haplotype called by gretel version 0.0.8	China	20090101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|475	SRA Sample ERR1018206 345	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Montreal|20100325|Canada|65	SRA Sample SRR2566056 65	haplotype called by gretel version 0.0.8	Canada	20100325	45.50 N 73.63 W	45.50,-73.63	45.50	-73.63	Montreal
Roma|20130101|Italy|1025	SRA Sample SRR4074332 136	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Roma|20130101|Italy|317	SRA Sample SRR4074260 311	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Dallas|20140616|USA|43	SRA Sample SRR3160438 43	haplotype called by gretel version 0.0.8	USA	20140616	32.8094 N 96.8365 W	32.8094,-96.8365	32.8094	-96.8365	Dallas
Lanzhou_Shi|20110101|China|1033	SRA Sample ERR527210 4	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Ghan|20120101|Australia|14	SRA Sample ERR505086 1	haplotype called by gretel version 0.0.8	Australia	20120101		-25.274398,133.775136	-25.274398	133.775136	Ghan
Lanzhou_Shi|20110101|China|827	SRA Sample ERR527107 816	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|847	SRA Sample ERR1018252 1	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Jyvaskyla|20040831|Finland|2	SRA Sample SRR2297849 2	haplotype called by gretel version 0.0.8	Finland	20040831		61.92411,25.748151	61.92411	25.748151	Jyvaskyla
Kjellerup|20090101|Denmark|155	SRA Sample ERR525967 12	haplotype called by gretel version 0.0.8	Denmark	20090101		56.26392,9.501785	56.26392	9.501785	Kjellerup
Lanzhou_Shi|20110101|China|197	SRA Sample ERR527107 186	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|328	SRA Sample ERR527107 317	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Dallas|20140616|USA|198	SRA Sample SRR3160438 198	haplotype called by gretel version 0.0.8	USA	20140616	32.8094 N 96.8365 W	32.8094,-96.8365	32.8094	-96.8365	Dallas
Lanzhou_Shi|20140101|China|122	SRA Sample ERR1190584 31	haplotype called by gretel version 0.0.8	China	20140101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|26	SRA Sample ERR527107 15	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|1030	SRA Sample ERR527210 1	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|113	SRA Sample ERR527107 102	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|335	SRA Sample ERR1018206 205	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|606	SRA Sample ERR1018206 476	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|344	SRA Sample ERR527107 333	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|43	SRA Sample ERR527107 32	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|1320	SRA Sample SRR4074314 3	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20140101|China|57	SRA Sample ERR1190648 2	haplotype called by gretel version 0.0.8	China	20140101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|934	SRA Sample SRR4074332 45	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Roma|20130101|Italy|532	SRA Sample SRR4074260 526	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|876	SRA Sample ERR527073 6	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|440	SRA Sample ERR1018206 310	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Montreal|20101118|Canada|26	SRA Sample SRR2565925 26	haplotype called by gretel version 0.0.8	Canada	20101118	45.50 N 73.63 W	45.50,-73.63	45.50	-73.63	Montreal
Kjellerup|20090101|Denmark|152	SRA Sample ERR525967 9	haplotype called by gretel version 0.0.8	Denmark	20090101		56.26392,9.501785	56.26392	9.501785	Kjellerup
Norman|20130101|USA|1	SRA Sample SRR1761694 1	haplotype called by gretel version 0.0.8	USA	20130101	35.21 N 97.43 W	35.21,-97.43	35.21	-97.43	Norman
Lanzhou_Shi|20140101|China|13	SRA Sample ERR1190711 10	haplotype called by gretel version 0.0.8	China	20140101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|947	SRA Sample ERR527135 67	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|428	SRA Sample ERR527107 417	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Montreal|20100325|Canada|76	SRA Sample SRR2566056 76	haplotype called by gretel version 0.0.8	Canada	20100325	45.50 N 73.63 W	45.50,-73.63	45.50	-73.63	Montreal
Lanzhou_Shi|20120101|China|496	SRA Sample ERR1018206 366	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20090101|China|9	SRA Sample ERR504978 9	haplotype called by gretel version 0.0.8	China	20090101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|856	SRA Sample SRR4074260 850	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
