#Sequence ID	name	date	latlon	primer	latitude	longitude	sample_number	location	type	country	locality	address	altitude	contact	university	sample_date	sex	note	yearmonth	method	sample	bin_id	sample_processing	Description	site	source	volunteer	sampletype	sampleid	notes	lat_lon
Oslo|20050702|Norway|1	Cinek.Norway.amplicons.T6384_A	20050702	59.9138688,10.7522454	A	59.9138688	10.7522454				Norway	Oslo					20050702			200507	Sanger											
Houston|20130101|USA|4	SRA Sample SRR4032472 4	20130101	29.77152983140313,-95.2212444414063		29.77152983140313	-95.2212444414063				USA	Houston									haplotype called by gretel version 0.0.8											29.77152983140313 N 95.22124444140628 W
Dallas|20140616|USA|27	SRA Sample SRR3160438 27	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Division_No_18|20101001|Canada|2	SRA Sample SRR1554403 2	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|41	SRA Sample SRR1554403 41	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20130101|China|1	SRA Sample ERR1578694 1	20130101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|139	SRA Sample SRR1554402 82	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|168	SRA Sample ERR1190640 4	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|136	SRA Sample ERR1018206 110	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|109	SRA Sample ERR321275 19	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|718	SRA Sample ERR589770 2	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20130101|China|14	SRA Sample ERR1578622 8	20130101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|10	SRA Sample ERR1018265 2	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|85	SRA Sample ERR1190619 34	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|128	SRA Sample ERR1190929 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|125	SRA Sample SRR1554402 68	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|250	SRA Sample ERR1018206 224	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|11	SRA Sample ERR210122 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
San_Diego|20170711|USA|1	VolunteerE_20170711	20170711	32.777199,-117.070971	A	32.777199	-117.070971				USA	San Diego							base called by phred, consensus by merger									E	Daily	DE7		
Kjellerup|20090101|Denmark|187	SRA Sample ERR321569 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|303	SRA Sample ERR1018206 277	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|491	SRA Sample ERR589821 97	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|44	SRA Sample SRR3160438 44	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Madrid|20090101|Spain|19	SRA Sample ERR209824 14	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|62	SRA Sample ERR209607 3	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|221	SRA Sample ERR321621 9	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Courtaboeuf_Cedex|20050101|France|45	SRA Sample ERR480747 2	20050101	46.227638,2.213749		46.227638	2.213749				France	Courtaboeuf Cedex									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|33	SRA Sample SRR3160438 33	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Kjellerup|20090101|Denmark|212	SRA Sample ERR525751 3	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|79	SRA Sample ERR209509 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Courtaboeuf_Cedex|20050101|France|39	SRA Sample ERR479111 6	20050101	46.227638,2.213749		46.227638	2.213749				France	Courtaboeuf Cedex									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|96	SRA Sample ERR1018206 70	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
San_Diego|20170721|USA|1	VolunteerE_20170721	20170721	32.777199,-117.070971	A	32.777199	-117.070971				USA	San Diego							base called by phred, consensus by merger									E	Daily	DE15		
Warszawa|20160126|Poland|3	Decewicz Dziewit Primer A Warsaw 20160126	20160126	52.351351,20.959269	A	52.351351	20.959269				Poland	Warszawa	Municipal Wastewater Treatment Plant Czajka, Czajki 4/6, Warsaw, 03054 Warsaw, Poland		Lukasz Dziewit	University of Warsaw																
Niederdorla|20120101|Germany|8	SRA Sample ERR479472 3	20120101	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20130101|China|15	SRA Sample ERR1578622 9	20130101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20130101|China|7	SRA Sample ERR1578622 1	20130101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|452	SRA Sample ERR589821 58	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Zhongshan_Shi|20120101|China|5	SRA Sample SRR1535348 4	20120101	22.55,113.24		22.55	113.24				China	Zhongshan Shi									haplotype called by gretel version 0.0.8											22.55 N 113.24 E
Karlsruhe|20160208|Germany|1	GyuSung Cho Primer A 20160208	20160208	49.0151676,8.4008814	A	49.0151676	8.4008814				Germany	Karlsruhe	Max RubnerInstitut, Karlsruhe, HaidundNeuStraBe 9, 76131		Gyu-Sung Cho	Max Rubner-Institut																
Lanzhou_Shi|20120101|China|102	SRA Sample ERR1018206 76	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|216	SRA Sample ERR1018206 190	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Montreal|20100416|Canada|22	SRA Sample SRR2566059 22	20100416	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Riga|20160201|Latvia|1	31.Latvia.Riga.01-02-2016	20160201	56.9496487,24.1051865		56.9496487	24.1051865				Latvia	Riga																			crAssphage_A 1-1331 (100%) aligns to NODE_1994_length_6677_cov_31.1761 2840-1510 with 97.370% identity	
Independence|00000000|USA|1	74h.USA.NA.NA		37.09024,-95.712891		37.09024	-95.712891				USA	Independence																			crAssphage_A 1-1331 (100%) aligns to NODE_284_length_11314_cov_9.28963 3155-4485 with 98.272% identity	
Lanzhou_Shi|20120101|China|535	SRA Sample ERR589821 141	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|539	SRA Sample ERR589821 145	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|715	SRA Sample ERR1018275 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|18	SRA Sample SRR3160438 18	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Division_No_18|20101001|Canada|140	SRA Sample SRR1554402 83	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Lisboa|20160225|Portugal|6	Santos Primer A9	20160225	38.7348396,-9.1863262	A	38.7348396	-9.1863262				Portugal	Lisboa	Instituto Superior Tecnico, Laboratorio de Analises, Av. Rovisco Pais, 1049001 Lisboa		Ricardo Santos	Instituto Superior Tecnico																
Dallas|20140616|USA|57	SRA Sample SRR3160438 57	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Lanzhou_Shi|20120101|China|502	SRA Sample ERR589821 108	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Bogota|20160412|Colombia|2	Maria Reyes Primer A 20160412	20160412	4.6500014,-74.0589398	A	4.6500014	-74.0589398				Colombia	Bogota	CorpoGen, Cra. 5 #66A34, Bogota, Colombia 		Alejandro Reyes	Universidad de los Andes						2										
Lanzhou_Shi|20120101|China|559	SRA Sample ERR589821 165	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Montreal|20101209|Canada|2	SRA Sample SRR2565933 2	20101209	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Lanzhou_Shi|20120101|China|638	SRA Sample ERR589824 30	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Ghan|20120101|Australia|48	SRA Sample ERR505105 1	20120101	-25.274398,133.775136		-25.274398	133.775136				Australia	Ghan									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|296	SRA Sample ERR1018206 270	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|398	SRA Sample ERR589821 4	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|637	SRA Sample ERR589824 29	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Niederdorla|20100501|Germany|8	SRA Sample SRR2155386 8	20100501	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|466	SRA Sample ERR589821 72	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Edmonton|20130101|Canada|1	SRA Sample SRR2082449 1	20130101	53.520710,-113.524239		53.520710	-113.524239				Canada	Edmonton									haplotype called by gretel version 0.0.8											53.520710 N 113.524239 W
Lanzhou_Shi|20120101|China|82	SRA Sample ERR1018206 56	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|19	SRA Sample ERR1018239 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Ghan|20120101|Australia|24	SRA Sample ERR505106 23	20120101	-25.274398,133.775136		-25.274398	133.775136				Australia	Ghan									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|232	SRA Sample ERR321399 10	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Independence|20120705|USA|2	SRA Sample SRR2940947 2	20120705	37.09024,-95.712891		37.09024	-95.712891				USA	Independence									haplotype called by gretel version 0.0.8											
Roma|20130101|Italy|6	SRA Sample SRR4074260 4	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|363	SRA Sample ERR1018206 337	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|57	SRA Sample ERR527080 2	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20130101|China|23	SRA Sample ERR1578626 1	20130101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|31	SRA Sample ERR1190954 5	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Zhuhai_Shi|20140401|Hong_Kong|12	SRA Sample SRR2043641 10	20140401	22.15,114.10		22.15	114.10				Hong Kong	Zhuhai Shi									haplotype called by gretel version 0.0.8											22.15 N 114.10 E
Courtaboeuf_Cedex|20050101|France|4	SRA Sample ERR479366 2	20050101	46.227638,2.213749		46.227638	2.213749				France	Courtaboeuf Cedex									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|241	SRA Sample ERR1018206 215	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|71	SRA Sample ERR414386 4	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|586	SRA Sample ERR589821 192	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|135	SRA Sample ERR1018206 109	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|153	SRA Sample ERR321559 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Montreal|20100309|Canada|1	SRA Sample SRR2566043 1	20100309	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
